uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
TO,SRAG,DOMICILIO,"90 - 99",M,1
TO,SRAG,HOSPITAL,"90 - 99",F,2
TO,SRAG,HOSPITAL,"90 - 99",M,3
AC,OUTRAS,DOMICILIO,"> 100",F,13
AC,OUTRAS,DOMICILIO,"> 100",M,13
AC,OUTRAS,HOSPITAL,"> 100",F,1
AC,OUTRAS,HOSPITAL,"> 100",M,3
AC,OUTRAS,OUTRO,"> 100",M,3
AC,COVID,DOMICILIO,"> 100",M,1
AC,COVID,HOSPITAL,"> 100",M,4
AC,INDETERMINADA,DOMICILIO,"> 100",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
AC,PNEUMONIA,DOMICILIO,"> 100",F,1
AC,PNEUMONIA,DOMICILIO,"> 100",M,1
AC,PNEUMONIA,HOSPITAL,"> 100",F,3
AC,PNEUMONIA,HOSPITAL,"> 100",M,2
AC,SEPTICEMIA,HOSPITAL,"> 100",F,1
AC,SRAG,HOSPITAL,"> 100",F,1
AL,OUTRAS,DOMICILIO,"> 100",F,106
AL,OUTRAS,DOMICILIO,"> 100",M,71
AL,OUTRAS,HOSPITAL,"> 100",F,26
AL,OUTRAS,HOSPITAL,"> 100",M,18
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,3
AL,COVID,DOMICILIO,"> 100",F,1
AL,COVID,DOMICILIO,"> 100",M,1
AL,COVID,HOSPITAL,"> 100",F,4
AL,COVID,HOSPITAL,"> 100",M,12
AL,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,10
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,6
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,4
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
AL,PNEUMONIA,DOMICILIO,"> 100",F,14
AL,PNEUMONIA,DOMICILIO,"> 100",M,5
AL,PNEUMONIA,HOSPITAL,"> 100",F,24
AL,PNEUMONIA,HOSPITAL,"> 100",M,13
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AL,SEPTICEMIA,DOMICILIO,"> 100",F,4
AL,SEPTICEMIA,DOMICILIO,"> 100",M,3
AL,SEPTICEMIA,HOSPITAL,"> 100",F,27
AL,SEPTICEMIA,HOSPITAL,"> 100",M,9
AL,SRAG,HOSPITAL,"> 100",F,3
AL,SRAG,HOSPITAL,"> 100",M,1
AL,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AM,OUTRAS,DOMICILIO,"> 100",F,71
AM,OUTRAS,DOMICILIO,"> 100",M,41
AM,OUTRAS,HOSPITAL,"> 100",F,9
AM,OUTRAS,HOSPITAL,"> 100",M,11
AM,OUTRAS,OUTRO,"> 100",F,1
AM,OUTRAS,OUTRO,"> 100",M,3
AM,COVID,DOMICILIO,"> 100",F,3
AM,COVID,DOMICILIO,"> 100",M,3
AM,COVID,HOSPITAL,"> 100",F,7
AM,COVID,HOSPITAL,"> 100",M,6
AM,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AM,INDETERMINADA,DOMICILIO,"> 100",F,6
AM,INDETERMINADA,DOMICILIO,"> 100",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,5
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,4
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
AM,PNEUMONIA,DOMICILIO,"> 100",F,4
AM,PNEUMONIA,DOMICILIO,"> 100",M,3
AM,PNEUMONIA,HOSPITAL,"> 100",F,16
AM,PNEUMONIA,HOSPITAL,"> 100",M,13
AM,PNEUMONIA,VIA_PUBLICA,"> 100",F,1
AM,SEPTICEMIA,DOMICILIO,"> 100",F,1
AM,SEPTICEMIA,DOMICILIO,"> 100",M,1
AM,SEPTICEMIA,HOSPITAL,"> 100",F,10
AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AM,SRAG,DOMICILIO,"> 100",M,1
AM,SRAG,HOSPITAL,"> 100",F,2
AM,SRAG,HOSPITAL,"> 100",M,3
AP,OUTRAS,DOMICILIO,"> 100",F,13
AP,OUTRAS,DOMICILIO,"> 100",M,5
AP,OUTRAS,HOSPITAL,"> 100",F,6
AP,OUTRAS,HOSPITAL,"> 100",M,4
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
AP,COVID,HOSPITAL,"> 100",F,3
AP,COVID,HOSPITAL,"> 100",M,1
AP,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,3
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
AP,PNEUMONIA,DOMICILIO,"> 100",F,4
AP,PNEUMONIA,DOMICILIO,"> 100",M,1
AP,PNEUMONIA,HOSPITAL,"> 100",F,3
AP,PNEUMONIA,HOSPITAL,"> 100",M,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AP,SEPTICEMIA,DOMICILIO,"> 100",M,1
AP,SEPTICEMIA,HOSPITAL,"> 100",F,1
AP,SEPTICEMIA,HOSPITAL,"> 100",M,3
AP,SRAG,DOMICILIO,"> 100",M,1
AP,SRAG,HOSPITAL,"> 100",F,1
BA,OUTRAS,DOMICILIO,"> 100",F,774
BA,OUTRAS,DOMICILIO,"> 100",M,409
BA,OUTRAS,HOSPITAL,"> 100",F,196
BA,OUTRAS,HOSPITAL,"> 100",M,96
BA,OUTRAS,IGNORADO,"> 100",F,2
BA,OUTRAS,OUTRO,"> 100",F,10
BA,OUTRAS,OUTRO,"> 100",M,12
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,31
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,8
BA,OUTRAS,VIA_PUBLICA,"> 100",F,2
BA,OUTRAS,VIA_PUBLICA,"> 100",M,1
BA,COVID,DOMICILIO,"> 100",F,7
BA,COVID,DOMICILIO,"> 100",M,6
BA,COVID,HOSPITAL,"> 100",F,51
BA,COVID,HOSPITAL,"> 100",M,21
BA,COVID,OUTRO,"> 100",F,3
BA,COVID,OUTRO,"> 100",M,2
BA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,5
BA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,3
BA,INDETERMINADA,DOMICILIO,"> 100",F,2
BA,INDETERMINADA,OUTRO,"> 100",F,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,66
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,41
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,45
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,35
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,5
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,6
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",M,2
BA,PNEUMONIA,DOMICILIO,"> 100",F,42
BA,PNEUMONIA,DOMICILIO,"> 100",M,31
BA,PNEUMONIA,HOSPITAL,"> 100",F,100
BA,PNEUMONIA,HOSPITAL,"> 100",M,60
BA,PNEUMONIA,IGNORADO,"> 100",F,1
BA,PNEUMONIA,OUTRO,"> 100",F,2
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,11
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
BA,SEPTICEMIA,DOMICILIO,"> 100",F,38
BA,SEPTICEMIA,DOMICILIO,"> 100",M,16
BA,SEPTICEMIA,HOSPITAL,"> 100",F,89
BA,SEPTICEMIA,HOSPITAL,"> 100",M,46
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,14
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
BA,SEPTICEMIA,VIA_PUBLICA,"> 100",F,1
BA,SRAG,DOMICILIO,"> 100",M,2
BA,SRAG,HOSPITAL,"> 100",F,2
BA,SRAG,HOSPITAL,"> 100",M,2
CE,OUTRAS,AMBULANCIA,"> 100",M,2
CE,OUTRAS,DOMICILIO,"> 100",F,274
CE,OUTRAS,DOMICILIO,"> 100",M,144
CE,OUTRAS,HOSPITAL,"> 100",F,69
CE,OUTRAS,HOSPITAL,"> 100",M,52
CE,OUTRAS,IGNORADO,"> 100",F,57
CE,OUTRAS,IGNORADO,"> 100",M,32
CE,OUTRAS,OUTRO,"> 100",F,15
CE,OUTRAS,OUTRO,"> 100",I,1
CE,OUTRAS,OUTRO,"> 100",M,5
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,4
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,5
CE,OUTRAS,SAMU,"> 100",M,1
CE,COVID,AMBULANCIA,"> 100",M,1
CE,COVID,DOMICILIO,"> 100",F,19
CE,COVID,DOMICILIO,"> 100",M,5
CE,COVID,HOSPITAL,"> 100",F,47
CE,COVID,HOSPITAL,"> 100",M,24
CE,COVID,IGNORADO,"> 100",F,6
CE,COVID,IGNORADO,"> 100",M,8
CE,COVID,OUTRO,"> 100",F,2
CE,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,6
CE,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,4
CE,INDETERMINADA,DOMICILIO,"> 100",F,3
CE,INDETERMINADA,DOMICILIO,"> 100",M,3
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,30
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,15
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,18
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,5
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,2
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,5
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",F,1
CE,PNEUMONIA,AMBULANCIA,"> 100",F,1
CE,PNEUMONIA,DOMICILIO,"> 100",F,41
CE,PNEUMONIA,DOMICILIO,"> 100",M,21
CE,PNEUMONIA,HOSPITAL,"> 100",F,56
CE,PNEUMONIA,HOSPITAL,"> 100",M,33
CE,PNEUMONIA,IGNORADO,"> 100",F,17
CE,PNEUMONIA,IGNORADO,"> 100",M,14
CE,PNEUMONIA,OUTRO,"> 100",F,2
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,10
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,5
CE,SEPTICEMIA,DOMICILIO,"> 100",F,14
CE,SEPTICEMIA,DOMICILIO,"> 100",M,14
CE,SEPTICEMIA,HOSPITAL,"> 100",F,25
CE,SEPTICEMIA,HOSPITAL,"> 100",M,14
CE,SEPTICEMIA,IGNORADO,"> 100",F,3
CE,SEPTICEMIA,IGNORADO,"> 100",M,3
CE,SEPTICEMIA,OUTRO,"> 100",F,1
CE,SEPTICEMIA,OUTRO,"> 100",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
CE,SRAG,DOMICILIO,"> 100",M,1
CE,SRAG,HOSPITAL,"> 100",F,2
CE,SRAG,HOSPITAL,"> 100",M,5
CE,SRAG,IGNORADO,"> 100",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
DF,OUTRAS,DOMICILIO,"> 100",F,33
DF,OUTRAS,DOMICILIO,"> 100",M,6
DF,OUTRAS,HOSPITAL,"> 100",F,27
DF,OUTRAS,HOSPITAL,"> 100",M,14
DF,OUTRAS,OUTRO,"> 100",F,1
DF,OUTRAS,OUTRO,"> 100",M,3
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,COVID,DOMICILIO,"> 100",F,1
DF,COVID,DOMICILIO,"> 100",M,2
DF,COVID,HOSPITAL,"> 100",F,15
DF,COVID,HOSPITAL,"> 100",M,16
DF,COVID,OUTRO,"> 100",M,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
DF,INDETERMINADA,DOMICILIO,"> 100",F,1
DF,INDETERMINADA,DOMICILIO,"> 100",M,1
DF,INDETERMINADA,HOSPITAL,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,4
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,PNEUMONIA,DOMICILIO,"> 100",F,8
DF,PNEUMONIA,DOMICILIO,"> 100",M,3
DF,PNEUMONIA,HOSPITAL,"> 100",F,37
DF,PNEUMONIA,HOSPITAL,"> 100",M,16
DF,PNEUMONIA,OUTRO,"> 100",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
DF,SEPTICEMIA,DOMICILIO,"> 100",F,2
DF,SEPTICEMIA,DOMICILIO,"> 100",M,1
DF,SEPTICEMIA,HOSPITAL,"> 100",F,13
DF,SEPTICEMIA,HOSPITAL,"> 100",M,5
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,SRAG,HOSPITAL,"> 100",F,1
DF,SRAG,HOSPITAL,"> 100",M,1
ES,OUTRAS,DOMICILIO,"> 100",F,66
ES,OUTRAS,DOMICILIO,"> 100",M,28
ES,OUTRAS,HOSPITAL,"> 100",F,42
ES,OUTRAS,HOSPITAL,"> 100",M,23
ES,OUTRAS,OUTRO,"> 100",M,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,4
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,COVID,DOMICILIO,"> 100",F,3
ES,COVID,DOMICILIO,"> 100",M,1
ES,COVID,HOSPITAL,"> 100",F,27
ES,COVID,HOSPITAL,"> 100",M,13
ES,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,11
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,11
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,8
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
ES,PNEUMONIA,DOMICILIO,"> 100",F,13
ES,PNEUMONIA,DOMICILIO,"> 100",M,3
ES,PNEUMONIA,HOSPITAL,"> 100",F,54
ES,PNEUMONIA,HOSPITAL,"> 100",M,25
ES,PNEUMONIA,OUTRO,"> 100",F,1
ES,PNEUMONIA,OUTRO,"> 100",M,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,SEPTICEMIA,DOMICILIO,"> 100",F,8
ES,SEPTICEMIA,DOMICILIO,"> 100",M,4
ES,SEPTICEMIA,HOSPITAL,"> 100",F,27
ES,SEPTICEMIA,HOSPITAL,"> 100",M,10
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
ES,SRAG,HOSPITAL,"> 100",F,2
ES,SRAG,HOSPITAL,"> 100",M,1
ES,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,OUTRAS,DOMICILIO,"> 100",F,88
GO,OUTRAS,DOMICILIO,"> 100",I,1
GO,OUTRAS,DOMICILIO,"> 100",M,35
GO,OUTRAS,HOSPITAL,"> 100",F,37
GO,OUTRAS,HOSPITAL,"> 100",I,1
GO,OUTRAS,HOSPITAL,"> 100",M,30
GO,OUTRAS,IGNORADO,"> 100",F,3
GO,OUTRAS,IGNORADO,"> 100",M,7
GO,OUTRAS,OUTRO,"> 100",F,17
GO,OUTRAS,OUTRO,"> 100",M,9
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,8
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,6
GO,COVID,DOMICILIO,"> 100",F,4
GO,COVID,DOMICILIO,"> 100",M,3
GO,COVID,HOSPITAL,"> 100",F,26
GO,COVID,HOSPITAL,"> 100",M,21
GO,COVID,IGNORADO,"> 100",M,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,3
GO,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,3
GO,INDETERMINADA,DOMICILIO,"> 100",F,1
GO,INDETERMINADA,DOMICILIO,"> 100",M,2
GO,INDETERMINADA,IGNORADO,"> 100",M,1
GO,INDETERMINADA,OUTRO,"> 100",F,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,10
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,7
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,11
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,12
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,PNEUMONIA,DOMICILIO,"> 100",F,11
GO,PNEUMONIA,DOMICILIO,"> 100",M,7
GO,PNEUMONIA,HOSPITAL,"> 100",F,64
GO,PNEUMONIA,HOSPITAL,"> 100",M,42
GO,PNEUMONIA,IGNORADO,"> 100",F,1
GO,PNEUMONIA,OUTRO,"> 100",F,3
GO,PNEUMONIA,OUTRO,"> 100",M,6
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,7
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
GO,SEPTICEMIA,DOMICILIO,"> 100",F,12
GO,SEPTICEMIA,DOMICILIO,"> 100",M,5
GO,SEPTICEMIA,HOSPITAL,"> 100",F,26
GO,SEPTICEMIA,HOSPITAL,"> 100",M,13
GO,SEPTICEMIA,IGNORADO,"> 100",F,1
GO,SEPTICEMIA,OUTRO,"> 100",F,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,SRAG,HOSPITAL,"> 100",F,1
GO,SRAG,HOSPITAL,"> 100",M,3
MA,OUTRAS,DOMICILIO,"> 100",F,112
MA,OUTRAS,DOMICILIO,"> 100",M,106
MA,OUTRAS,HOSPITAL,"> 100",F,39
MA,OUTRAS,HOSPITAL,"> 100",M,35
MA,OUTRAS,OUTRO,"> 100",F,6
MA,OUTRAS,OUTRO,"> 100",I,1
MA,OUTRAS,OUTRO,"> 100",M,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MA,OUTRAS,POSTO_SAUDE,"> 100",M,1
MA,COVID,DOMICILIO,"> 100",F,1
MA,COVID,DOMICILIO,"> 100",M,1
MA,COVID,HOSPITAL,"> 100",F,6
MA,COVID,HOSPITAL,"> 100",M,14
MA,COVID,OUTRO,"> 100",F,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,15
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,3
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,9
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,9
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MA,PNEUMONIA,DOMICILIO,"> 100",F,12
MA,PNEUMONIA,DOMICILIO,"> 100",M,14
MA,PNEUMONIA,HOSPITAL,"> 100",F,32
MA,PNEUMONIA,HOSPITAL,"> 100",M,20
MA,PNEUMONIA,IGNORADO,"> 100",M,1
MA,SEPTICEMIA,DOMICILIO,"> 100",F,4
MA,SEPTICEMIA,DOMICILIO,"> 100",M,4
MA,SEPTICEMIA,HOSPITAL,"> 100",F,14
MA,SEPTICEMIA,HOSPITAL,"> 100",M,7
MA,SRAG,DOMICILIO,"> 100",M,1
MA,SRAG,HOSPITAL,"> 100",F,3
MA,SRAG,HOSPITAL,"> 100",M,4
MA,SRAG,OUTRO,"> 100",M,1
MG,OUTRAS,DOMICILIO,"> 100",F,494
MG,OUTRAS,DOMICILIO,"> 100",M,201
MG,OUTRAS,HOSPITAL,"> 100",F,279
MG,OUTRAS,HOSPITAL,"> 100",M,139
MG,OUTRAS,IGNORADO,"> 100",F,25
MG,OUTRAS,IGNORADO,"> 100",M,10
MG,OUTRAS,OUTRO,"> 100",F,28
MG,OUTRAS,OUTRO,"> 100",M,8
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,40
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,17
MG,OUTRAS,VIA_PUBLICA,"> 100",F,5
MG,OUTRAS,VIA_PUBLICA,"> 100",M,3
MG,COVID,DOMICILIO,"> 100",F,12
MG,COVID,DOMICILIO,"> 100",M,3
MG,COVID,HOSPITAL,"> 100",F,86
MG,COVID,HOSPITAL,"> 100",M,47
MG,COVID,IGNORADO,"> 100",F,1
MG,COVID,IGNORADO,"> 100",M,1
MG,COVID,OUTRO,"> 100",F,2
MG,COVID,OUTRO,"> 100",M,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,7
MG,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,8
MG,INDETERMINADA,DOMICILIO,"> 100",F,30
MG,INDETERMINADA,DOMICILIO,"> 100",M,12
MG,INDETERMINADA,HOSPITAL,"> 100",F,5
MG,INDETERMINADA,HOSPITAL,"> 100",M,1
MG,INDETERMINADA,IGNORADO,"> 100",F,1
MG,INDETERMINADA,IGNORADO,"> 100",M,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,59
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,18
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,79
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,29
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,2
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,4
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,6
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,4
MG,PNEUMONIA,DOMICILIO,"> 100",F,55
MG,PNEUMONIA,DOMICILIO,"> 100",M,35
MG,PNEUMONIA,HOSPITAL,"> 100",F,305
MG,PNEUMONIA,HOSPITAL,"> 100",M,151
MG,PNEUMONIA,IGNORADO,"> 100",F,6
MG,PNEUMONIA,IGNORADO,"> 100",M,7
MG,PNEUMONIA,OUTRO,"> 100",F,4
MG,PNEUMONIA,OUTRO,"> 100",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,14
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,7
MG,SEPTICEMIA,DOMICILIO,"> 100",F,17
MG,SEPTICEMIA,DOMICILIO,"> 100",M,6
MG,SEPTICEMIA,HOSPITAL,"> 100",F,143
MG,SEPTICEMIA,HOSPITAL,"> 100",M,60
MG,SEPTICEMIA,IGNORADO,"> 100",F,2
MG,SEPTICEMIA,IGNORADO,"> 100",M,3
MG,SEPTICEMIA,OUTRO,"> 100",F,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,16
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,7
MG,SRAG,DOMICILIO,"> 100",F,2
MG,SRAG,DOMICILIO,"> 100",M,5
MG,SRAG,HOSPITAL,"> 100",F,5
MG,SRAG,HOSPITAL,"> 100",M,5
MG,SRAG,IGNORADO,"> 100",M,1
MG,SRAG,OUTRO,"> 100",F,2
MG,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MS,OUTRAS,DOMICILIO,"> 100",F,54
MS,OUTRAS,DOMICILIO,"> 100",M,28
MS,OUTRAS,HOSPITAL,"> 100",F,31
MS,OUTRAS,HOSPITAL,"> 100",M,18
MS,OUTRAS,OUTRO,"> 100",F,1
MS,OUTRAS,POSTO_SAUDE,"> 100",F,1
MS,OUTRAS,VIA_PUBLICA,"> 100",F,1
MS,COVID,HOSPITAL,"> 100",F,17
MS,COVID,HOSPITAL,"> 100",M,9
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,5
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,3
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,8
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,7
MS,PNEUMONIA,DOMICILIO,"> 100",F,2
MS,PNEUMONIA,DOMICILIO,"> 100",M,4
MS,PNEUMONIA,HOSPITAL,"> 100",F,28
MS,PNEUMONIA,HOSPITAL,"> 100",M,21
MS,PNEUMONIA,POSTO_SAUDE,"> 100",F,1
MS,PNEUMONIA,POSTO_SAUDE,"> 100",M,1
MS,SEPTICEMIA,DOMICILIO,"> 100",F,1
MS,SEPTICEMIA,HOSPITAL,"> 100",F,13
MS,SEPTICEMIA,HOSPITAL,"> 100",M,5
MT,OUTRAS,DOMICILIO,"> 100",F,15
MT,OUTRAS,DOMICILIO,"> 100",M,13
MT,OUTRAS,HOSPITAL,"> 100",F,12
MT,OUTRAS,HOSPITAL,"> 100",I,1
MT,OUTRAS,HOSPITAL,"> 100",M,10
MT,OUTRAS,IGNORADO,"> 100",F,47
MT,OUTRAS,IGNORADO,"> 100",M,28
MT,OUTRAS,OUTRO,"> 100",F,1
MT,OUTRAS,OUTRO,"> 100",M,3
MT,COVID,DOMICILIO,"> 100",M,1
